D,P,C,O,F,G,S,#OTU ID,taxaID
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu26010,E03144
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu26070,E03145
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu26132,E03146
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu26847,E03147
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu26917,E03148
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu26976,E03149
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu27312,E03150
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu27335,E03151
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu28565,E03152
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu29380,E03153
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu29731,E03154
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu30251,E03155
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu30724,E03156
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu30874,E03157
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu31295,E03158
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu32017,E03159
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu32076,E03160
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu32430,E03161
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu32539,E03162
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu32872,E03163
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu32915,E03164
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu33883,E03165
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu34196,E03166
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu34897,E03167
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Haptoria,NA,Otu35546,E03168
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu10371,E03169
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu10451,E03170
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu10501,E03171
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu10960,E03172
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu11271,E03173
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu11747,E03174
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu11757,E03175
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu12107,E03176
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu12604,E03177
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu12691,E03178
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu13290,E03179
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu13435,E03180
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu14090,E03181
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu15020,E03182
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu15545,E03183
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu15836,E03184
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu16625,E03185
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu16849,E03186
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu18926,E03187
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu20139,E03188
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu21597,E03189
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu22029,E03190
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu23212,E03191
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu24054,E03192
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu24742,E03193
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu25273,E03194
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu25696,E03195
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu26199,E03196
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu26528,E03197
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu26744,E03198
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu29535,E03199
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu29536,E03200
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu30061,E03201
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu30758,E03202
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu31258,E03203
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu31894,E03204
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu32768,E03205
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu33042,E03206
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu33249,E03207
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu33995,E03208
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu34468,E03209
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu4779,E03210
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu5584,E03211
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu7286,E03212
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu9448,E03213
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,Paraenchelys_terricola,Otu9649,E03214
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,uncultured_ciliate,Otu22809,E03215
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,uncultured,uncultured_ciliate,Otu30782,E03216
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu10088,E03217
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu10483,E03218
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu11193,E03219
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu11487,E03220
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu11848,E03221
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu12259,E03222
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu12445,E03223
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu12572,E03224
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu12893,E03225
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu13266,E03226
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu13518,E03227
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu13874,E03228
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14008,E03229
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14020,E03230
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14044,E03231
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14136,E03232
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14310,E03233
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14420,E03234
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu14712,E03235
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu15056,E03236
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu15851,E03237
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu16502,E03238
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu17553,E03239
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu17803,E03240
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu17907,E03241
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu17917,E03242
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu18051,E03243
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu18245,E03244
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu18757,E03245
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu19296,E03246
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu19575,E03247
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu20543,E03248
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu20889,E03249
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu21089,E03250
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu21517,E03251
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu21893,E03252
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu22108,E03253
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu22377,E03254
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu22497,E03255
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu23229,E03256
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu23315,E03257
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu23831,E03258
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu23994,E03259
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu24500,E03260
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu25428,E03261
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu25578,E03262
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu26298,E03263
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu26315,E03264
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu26396,E03265
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu26416,E03266
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu2659,E03267
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu27134,E03268
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu27148,E03269
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu27235,E03270
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu27520,E03271
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu28267,E03272
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu28942,E03273
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu29035,E03274
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu29213,E03275
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30485,E03276
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30558,E03277
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30560,E03278
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30563,E03279
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30609,E03280
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30880,E03281
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu30883,E03282
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu31256,E03283
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu31663,E03284
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu31879,E03285
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu31890,E03286
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu31957,E03287
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33225,E03288
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33237,E03289
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33276,E03290
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33354,E03291
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33559,E03292
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33561,E03293
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33675,E03294
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu33808,E03295
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu34429,E03296
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu34592,E03297
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu3460,E03298
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu34605,E03299
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu34888,E03300
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu35020,E03301
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu35778,E03302
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu3641,E03303
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu4373,E03304
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu4652,E03305
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu5057,E03306
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu5064,E03307
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu5143,E03308
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu5334,E03309
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu5461,E03310
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu6523,E03311
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu7182,E03312
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu7355,E03313
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu8179,E03314
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu8345,E03315
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu8528,E03316
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu8592,E03317
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,NA,NA,Otu9388,E03318
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu13116,E03319
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu13375,E03320
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu13386,E03321
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu14924,E03322
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu15184,E03323
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu15301,E03324
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu15997,E03325
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu16178,E03326
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu16662,E03327
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu16808,E03328
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu16906,E03329
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu19209,E03330
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu20378,E03331
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu20745,E03332
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu22699,E03333
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu23241,E03334
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu28319,E03335
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu28653,E03336
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu29132,E03337
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu33684,E03338
Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,NA,NA,NA,Otu35383,E03339
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Euplotes,NA,Otu25349,E03340
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Euplotia,Euplotes,NA,Otu27433,E03341
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,Cotterillia_bromelicola,Otu648,E03342
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu1475,E03343
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu2354,E03344
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu2577,E03345
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu4473,E03346
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu4625,E03347
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu6913,E03348
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Gonostomum,NA,Otu8802,E03349
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Halteria,Halteria_grandinella,Otu5927,E03350
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Halteria,Halteria_grandinella,Otu9904,E03351
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hemiurosomoida,Hemiurosomoida_longa,Otu5631,E03352
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Holosticha,uncultured_Oxytrichidae,Otu24893,E03353
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Anteholosticha_monilata,Otu5443,E03354
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Birojimia_soyaensis,Otu34422,E03355
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Birojimia_soyaensis,Otu35120,E03356
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Birojimia_soyaensis,Otu3634,E03357
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Birojimia_soyaensis,Otu6773,E03358
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Engelmanniella_mobilis,Otu8340,E03359
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Holostichides_heterotypicus,Otu25600,E03360
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Neourostylopsis_orientalis,Otu2953,E03361
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Pseudonotohymena_antarctica,Otu2267,E03362
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Pseudonotohymena_antarctica,Otu3730,E03363
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Quadristicha_setigera,Otu3094,E03364
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Quadristicha_setigera,Otu6676,E03365
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,Urostyla_sp,Otu15508,E03366
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,metagenome,Otu3254,E03367
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,metagenome,Otu5419,E03368
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,uncultured_ciliate,Otu19830,E03369
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu10325,E03370
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu11165,E03371
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu11522,E03372
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu12100,E03373
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu12139,E03374
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu12304,E03375
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu14318,E03376
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu14457,E03377
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu17119,E03378
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu21561,E03379
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu21859,E03380
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu26331,E03381
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu28184,E03382
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu29353,E03383
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu2992,E03384
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu31583,E03385
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu31696,E03386
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu32952,E03387
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu33630,E03388
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu34799,E03389
Eukaryota,Ciliophora,Intramacronucleata,Spirotrichea,Hypotrichia,Hypotrichia,NA,Otu4879,E03390
